StudentID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Grade
691723,GP,F,16,U,LE3,A,Tertiary education,Tertiary education,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,average,6,13,12,13
842452,GP,F,17,R,GT3,T,Secondary education,Primary education,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,average,2,13,13,13
542296,GP,M,16,U,GT3,T,Tertiary education,Tertiary education,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,average,0,11,12,13
980729,MS,M,18,R,LE3,T,Tertiary education,Secondary education,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,very good,4,10,11,11
200235,MS,F,16,U,LE3,T,Postgraduate education,Primary education,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,very bad,8,9,10,10
448951,GP,M,16,U,GT3,T,Tertiary education,Tertiary education,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,very good,4,13,14,14
876665,MS,F,19,U,LE3,A,Primary education,Primary education,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,very good,0,6,8,7
493002,MS,F,16,U,GT3,T,Primary education,Primary education,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,bad,0,13,14,15
628787,GP,F,17,R,LE3,T,Tertiary education,Primary education,services,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,average,0,18,19,19
997059,MS,M,16,U,LE3,T,Secondary education,Primary education,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,good,4,10,8,10
591072,MS,F,19,R,GT3,T,Primary education,Primary education,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,average,4,7,8,9
291475,MS,M,19,R,GT3,T,Primary education,Primary education,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,bad,8,10,9,11
701863,MS,M,15,U,GT3,T,Tertiary education,Tertiary education,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,average,11,12,10,11
548982,MS,F,16,R,GT3,T,Secondary education,Secondary education,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,very bad,1,9,10,11
425352,GP,F,18,U,GT3,T,Tertiary education,Secondary education,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,bad,5,14,17,17
556551,GP,M,15,U,GT3,T,Postgraduate education,Tertiary education,teacher,services,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,average,6,9,11,11
803550,GP,F,16,U,GT3,T,Secondary education,Secondary education,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,4,4,1,1,very good,0,12,11,11
549395,MS,F,16,U,GT3,T,Tertiary education,Primary education,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,very bad,0,8,6,8
641252,MS,M,17,R,GT3,T,Secondary education,Secondary education,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,very good,0,8,13,10
874684,GP,M,16,U,GT3,T,Primary education,No education,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,1,average,0,16,17,18
431593,MS,F,17,R,,T,Tertiary education,Primary education,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,very bad,10,8,9,9
506619,MS,F,17,R,,T,Secondary education,Secondary education,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,good,0,11,10,11
924926,MS,M,19,R,,T,Primary education,Primary education,other,services,fee,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,very good,0,5,8,0
692673,MS,F,18,R,GT3,T,Secondary education,Secondary education,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,good,0,9,0,0
475713,GP,M,18,U,LE3,T,Tertiary education,Primary education,services,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,4,5,good,2,11,11,12
130535,GP,F,16,R,GT3,T,Primary education,Primary education,at_home,other,course,mother,4,2,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,1,average,0,14,13,13
827975,MS,F,16,R,GT3,T,Postgraduate education,Postgraduate education,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,bad,0,14,16,16
887201,GP,M,16,U,LE3,T,Postgraduate education,Tertiary education,health,other,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,very good,6,12,12,12
150015,GP,M,16,U,GT3,T,Tertiary education,Tertiary education,other,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,5,5,4,4,very good,0,10,10,1
698135,MS,M,17,U,LE3,T,Postgraduate education,Postgraduate education,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,very good,0,15,14,16
999159,GP,M,15,U,LE3,T,Postgraduate education,Postgraduate education,health,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,very good,0,12,13,12
891743,GP,F,16,U,GT3,T,Secondary education,Secondary education,services,services,home,mother,1,1,0,no,yes,no,no,no,yes,yes,no,1,2,2,1,3,very good,6,10,11,12
635017,MS,F,16,R,GT3,T,Secondary education,Tertiary education,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,very bad,2,15,15,15
647707,GP,M,17,R,LE3,T,Primary education,Secondary education,other,other,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,2,2,2,3,3,very good,14,9,8,10
929957,GP,F,20,R,GT3,T,Primary education,Primary education,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,average,8,11,15,15
837378,GP,F,18,U,GT3,T,Secondary education,Primary education,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,very bad,2,12,12,15
840976,GP,M,17,R,GT3,T,Secondary education,Secondary education,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,very bad,0,12,13,13
473632,MS,M,19,U,GT3,T,Primary education,Primary education,other,other,fee,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,good,2,9,9,10
481050,GP,M,17,R,GT3,T,Primary education,Primary education,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,very bad,2,13,14,15
591234,GP,F,16,U,LE3,T,Primary education,Primary education,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,very bad,4,10,11,11
580754,GP,F,15,U,LE3,A,Tertiary education,Postgraduate education,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,very bad,0,10,11,11
811851,GP,M,18,U,LE3,A,Tertiary education,Postgraduate education,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,bad,9,13,14,15
115708,GP,M,17,U,LE3,T,Primary education,Primary education,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,very good,0,9,10,10
336584,GP,M,15,U,LE3,T,Postgraduate education,Secondary education,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,average,10,18,17,18
182074,MS,F,15,R,GT3,T,Primary education,Secondary education,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,very bad,3,11,13,13
872838,GP,M,16,U,LE3,T,Primary education,Secondary education,health,services,course,mother,2,1,2,no,no,no,no,no,yes,yes,no,4,4,5,3,5,very good,0,9,8,10
449457,GP,M,15,U,GT3,T,Postgraduate education,Postgraduate education,teacher,health,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,very good,8,15,15,16
469599,GP,F,18,U,GT3,T,Secondary education,Tertiary education,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,average,0,11,12,14
760890,GP,F,16,U,GT3,T,Primary education,Primary education,at_home,other,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,very good,2,12,13,13
210078,GP,M,18,R,LE3,T,Tertiary education,Tertiary education,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,very good,8,10,9,10
429365,GP,F,16,U,GT3,T,Tertiary education,Tertiary education,other,other,reputation,mother,3,2,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,1,good,2,13,14,14
867836,GP,F,17,R,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,very good,2,15,16,17
531839,GP,F,18,U,GT3,T,Tertiary education,Tertiary education,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,average,14,8,7,7
554351,GP,F,18,U,GT3,T,Tertiary education,Postgraduate education,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,very bad,4,11,12,14
249143,MS,F,17,R,GT3,T,Primary education,Secondary education,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,average,0,13,13,13
479989,GP,F,16,U,GT3,T,Secondary education,Secondary education,services,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,very good,0,13,12,14
207450,GP,F,17,U,GT3,T,Postgraduate education,Postgraduate education,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,good,4,15,14,15
455612,MS,M,18,U,GT3,T,Tertiary education,Tertiary education,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,average,9,4,8,8
465871,GP,M,17,U,LE3,A,Tertiary education,Secondary education,teacher,services,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,4,average,18,13,13,13
635822,GP,M,15,U,LE3,T,Secondary education,Secondary education,services,health,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,good,2,11,12,12
835716,GP,M,16,U,GT3,T,Secondary education,Secondary education,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,good,0,9,10,11
577095,GP,M,18,U,GT3,T,Postgraduate education,Tertiary education,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,average,2,10,10,11
694319,MS,F,19,U,GT3,T,Secondary education,Tertiary education,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,bad,0,9,9,10
789944,MS,F,15,R,LE3,T,Primary education,Primary education,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,bad,4,6,7,8
864121,MS,F,18,U,GT3,A,Primary education,Secondary education,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,very good,2,6,8,8
749150,MS,F,19,U,GT3,T,Primary education,Primary education,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,average,6,7,9,9
744167,GP,M,16,U,LE3,T,Postgraduate education,Tertiary education,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,2,very good,6,12,12,13
184654,GP,F,15,U,LE3,A,Postgraduate education,Tertiary education,other,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,very good,4,10,11,11
215294,MS,F,16,R,GT3,T,Secondary education,Secondary education,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,very good,0,12,12,12
544209,MS,F,18,U,GT3,T,Primary education,Secondary education,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,very good,9,9,8,8
170313,MS,M,17,U,GT3,T,Primary education,Secondary education,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,very bad,12,6,7,7
141090,GP,F,16,U,GT3,T,Postgraduate education,Postgraduate education,services,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,2,bad,10,13,13,14
428947,GP,M,15,U,GT3,T,Postgraduate education,Secondary education,teacher,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,2,2,very good,4,11,12,13
987474,MS,M,18,R,LE3,T,Primary education,Secondary education,at_home,services,fee,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,average,3,9,10,10
990617,MS,F,17,U,GT3,T,Tertiary education,Tertiary education,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,good,0,11,12,13
465838,GP,F,15,U,GT3,T,Postgraduate education,Secondary education,health,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,2,2,1,1,very good,0,14,14,14
584963,MS,F,77,U,GT3,T,Postgraduate education,Secondary education,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,very good,0,8,8,0
182989,GP,F,18,U,LE3,T,Postgraduate education,Secondary education,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,average,0,14,17,17
247718,GP,F,17,U,GT3,T,Secondary education,Postgraduate education,at_home,health,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,very bad,6,15,16,16
518400,GP,M,16,U,GT3,T,Tertiary education,Tertiary education,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,bad,4,9,11,10
840674,MS,F,15,R,GT3,T,Postgraduate education,Postgraduate education,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,very good,0,13,14,14
710490,GP,M,16,R,GT3,T,Secondary education,Primary education,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,average,2,14,13,12
177505,GP,F,18,U,GT3,T,Tertiary education,Tertiary education,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,average,8,11,12,14
328576,GP,M,17,U,LE3,T,Postgraduate education,Postgraduate education,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,average,15,13,12,12
203355,GP,M,15,U,GT3,T,Secondary education,Secondary education,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,very good,8,11,12,12
476836,MS,F,16,R,LE3,T,Primary education,Primary education,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,very bad,0,16,17,18
225657,GP,M,18,U,GT3,T,Secondary education,Secondary education,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,bad,16,8,7,8
373538,GP,F,16,U,LE3,T,Secondary education,Secondary education,services,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,good,0,14,13,13
979989,GP,F,17,U,LE3,T,Tertiary education,Secondary education,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,very bad,2,14,16,15
484681,GP,M,16,R,GT3,A,Postgraduate education,Postgraduate education,other,teacher,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,very good,4,13,13,13
572525,GP,F,15,U,LE3,A,Secondary education,Primary education,at_home,other,home,mother,2,1,0,no,yes,no,yes,yes,no,yes,yes,4,4,2,1,1,very good,0,11,10,10
293075,GP,M,18,U,GT3,T,Secondary education,Secondary education,other,other,home,mother,2,2,3,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,good,9,10,9,10
814635,MS,M,18,R,GT3,T,Primary education,Tertiary education,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,average,0,8,10,9
731347,GP,M,17,R,GT3,T,Tertiary education,Secondary education,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,average,4,7,6,8
277247,MS,M,17,U,GT3,T,Tertiary education,Postgraduate education,services,other,fee,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,very good,8,8,9,8
855073,MS,M,16,R,GT3,T,Primary education,Secondary education,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,very good,0,10,11,11
164044,GP,M,16,U,GT3,T,Postgraduate education,Tertiary education,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,average,4,11,10,11
629525,MS,M,16,R,LE3,T,Postgraduate education,Primary education,other,at_home,fee,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,bad,0,10,11,11
671621,GP,F,18,U,GT3,T,Tertiary education,Tertiary education,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,good,8,10,11,12
825948,MS,F,18,R,GT3,T,Postgraduate education,Postgraduate education,other,teacher,fee,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,very good,0,7,5,0
234415,MS,M,17,U,LE3,A,Primary education,No education,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,very good,4,11,11,12
877089,GP,F,16,U,GT3,T,Tertiary education,Primary education,services,other,course,mother,1,4,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,2,very good,0,10,9,10
271890,GP,F,17,U,GT3,T,Tertiary education,Tertiary education,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,very good,2,11,12,11
222409,GP,M,15,R,GT3,T,Secondary education,Tertiary education,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,very bad,0,7,8,8
418717,MS,F,17,U,GT3,T,Postgraduate education,Primary education,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,very good,0,8,10,9
997421,GP,M,15,U,LE3,A,Secondary education,Primary education,services,other,course,mother,4,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,very good,0,12,11,11
566872,GP,M,18,U,GT3,T,Postgraduate education,Secondary education,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,very good,4,10,12,14
471369,GP,M,17,U,GT3,T,Postgraduate education,Tertiary education,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,2,3,1,1,bad,4,11,11,13
351492,MS,F,17,R,GT3,T,Primary education,Secondary education,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,very bad,4,7,8,9
736584,GP,F,17,U,GT3,A,Postgraduate education,Tertiary education,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,very good,14,15,14,17
241564,MS,F,15,R,LE3,T,Secondary education,Primary education,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,very bad,0,6,8,9
994498,GP,M,16,U,LE3,T,Secondary education,Secondary education,services,services,reputation,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,bad,4,12,11,11
829650,GP,F,18,R,GT3,T,Secondary education,Secondary education,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,good,6,14,13,14
538452,MS,F,16,U,GT3,T,Primary education,Tertiary education,at_home,other,fee,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,very good,11,10,11,11
637833,GP,F,16,U,GT3,A,Secondary education,Secondary education,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,good,0,13,13,13
940477,GP,M,18,U,LE3,T,Tertiary education,Postgraduate education,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,very good,6,16,16,17
194476,MS,M,16,R,GT3,T,Secondary education,Primary education,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,bad,0,8,7,0
124300,GP,F,15,U,GT3,T,Tertiary education,Secondary education,services,other,home,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,1,bad,16,11,10,10
764076,MS,M,15,U,GT3,T,Secondary education,Secondary education,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,good,1,13,12,13
996942,GP,F,16,U,GT3,T,Tertiary education,Tertiary education,other,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,2,4,very good,4,11,11,11
351451,MS,F,20,U,GT3,T,Tertiary education,Tertiary education,at_home,services,fee,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,average,8,11,9,10
104000,MS,F,18,U,GT3,T,Secondary education,Tertiary education,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,good,0,10,10,10
364712,GP,M,15,U,GT3,T,Tertiary education,Postgraduate education,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,good,2,14,13,14
335362,MS,M,16,R,GT3,T,Primary education,Primary education,at_home,other,fee,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,very good,6,11,11,11
990123,MS,F,18,R,LE3,T,Postgraduate education,Postgraduate education,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,very bad,0,15,17,17
651951,MS,F,19,R,GT3,A,Primary education,Primary education,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,very bad,0,8,0,0
515192,GP,M,16,R,GT3,T,Tertiary education,Tertiary education,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,very good,0,11,10,10
283062,MS,M,15,U,LE3,A,Secondary education,Secondary education,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,very good,8,13,14,14
983184,GP,F,20,U,GT3,T,Primary education,No education,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,very good,5,8,10,10
730271,GP,F,21,U,LE3,T,Postgraduate education,Postgraduate education,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,very good,0,9,12,12
727769,MS,F,16,U,LE3,T,Postgraduate education,Postgraduate education,services,services,fee,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,very good,1,11,11,11
154886,GP,M,15,U,LE3,A,Tertiary education,Secondary education,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,very bad,0,15,16,17
297392,MS,F,16,U,,T,Primary education,Secondary education,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,good,0,10,8,8
970910,GP,Male,15,U,LE3,T,Postgraduate education,Tertiary education,teacher,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,good,0,14,14,14
384806,GP,F,15,U,GT3,T,Postgraduate education,Postgraduate education,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,very good,4,13,14,15
494070,GP,F,18,U,LE3,A,Secondary education,Postgraduate education,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,average,18,10,10,10
843974,GP,F,17,U,GT3,T,Tertiary education,Tertiary education,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,good,2,15,12,13
173523,MS,F,16,R,LE3,T,Primary education,Secondary education,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,bad,0,14,14,15
897079,MS,F,16,R,GT3,T,Secondary education,Secondary education,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,bad,1,14,13,14
138467,GP,M,18,U,LE3,T,Postgraduate education,Postgraduate education,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,very good,2,8,9,11
370936,GP,F,16,U,GT3,T,Postgraduate education,Secondary education,services,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,1,very good,2,16,15,16
532315,GP,F,16,R,GT3,T,Tertiary education,Tertiary education,services,other,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,bad,4,11,11,11
231373,GP,F,18,U,GT3,T,Tertiary education,Secondary education,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,very bad,4,10,13,13
354079,MS,F,16,U,LE3,A,Secondary education,Secondary education,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,very bad,4,10,9,11
559451,MS,F,15,R,GT3,T,Primary education,Primary education,at_home,services,fee,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,bad,6,10,10,10
937291,GP,F,17,R,LE3,A,Primary education,Postgraduate education,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,very good,14,9,9,8
478496,MS,F,17,R,GT3,T,Secondary education,Secondary education,other,other,fee,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,very good,0,11,9,11
758271,GP,M,17,R,GT3,T,Secondary education,Secondary education,other,services,fee,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,good,0,9,10,10
373109,GP,F,15,U,GT3,A,Tertiary education,Tertiary education,services,services,home,mother,1,2,0,no,no,no,no,no,yes,no,yes,1,3,2,2,3,very bad,24,9,8,9
580671,GP,F,17,U,LE3,A,Postgraduate education,Secondary education,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,good,4,15,14,14
821747,MS,F,17,U,LE3,T,Postgraduate education,Postgraduate education,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,very bad,4,15,14,15
743409,GP,F,17,R,GT3,T,Tertiary education,Postgraduate education,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,very good,2,15,15,17
547556,MS,F,16,U,GT3,A,Tertiary education,Secondary education,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,very bad,8,5,5,7
249503,GP,F,15,R,GT3,T,Tertiary education,Postgraduate education,services,health,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,very good,2,11,12,12
401648,GP,F,19,U,GT3,T,No education,Primary education,at_home,other,course,other,1,2,2,no,yes,no,no,no,no,no,no,3,4,2,1,1,very good,0,9,10,11
787995,GP,M,17,U,LE3,A,Tertiary education,Secondary education,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,very good,10,16,18,18
757162,GP,M,17,U,GT3,T,Tertiary education,Primary education,services,other,fee,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,very good,0,11,11,14
981691,GP,F,16,U,GT3,T,Tertiary education,Secondary education,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,2,2,1,2,very bad,8,14,15,16
